X,region,time,mean,ll,ul,country,variant
957,West Midlands,25/12/2022,0,0,0,England,ctall
958,West Midlands,26/12/2022,0,0,0,England,ctall
959,West Midlands,27/12/2022,0,0,0,England,ctall
960,West Midlands,28/12/2022,0,0,0,England,ctall
961,West Midlands,29/12/2022,0,0,0,England,ctall
962,West Midlands,30/12/2022,0,0,0,England,ctall
963,West Midlands,31/12/2022,0,0,0,England,ctall
964,West Midlands,01/01/2023,0,0,0,England,ctall
965,West Midlands,02/01/2023,0,0,0,England,ctall
966,West Midlands,03/01/2023,0,0,0,England,ctall
967,East Midlands,16/11/2022,0,0,0,England,ctall
968,East Midlands,17/11/2022,0,0,0,England,ctall
969,East Midlands,18/11/2022,0,0,0,England,ctall
970,East Midlands,19/11/2022,0,0,0,England,ctall
971,East Midlands,20/11/2022,0,0,0,England,ctall
972,East Midlands,21/11/2022,0,0,0,England,ctall
973,East Midlands,22/11/2022,0,0,0,England,ctall
974,East Midlands,23/11/2022,0,0,0,England,ctall
975,East Midlands,24/11/2022,0,0,0,England,ctall
976,East Midlands,25/11/2022,0,0,0,England,ctall
977,East Midlands,26/11/2022,0,0,0,England,ctall
978,East Midlands,27/11/2022,0,0,0,England,ctall
979,East Midlands,28/11/2022,0,0,0,England,ctall
980,East Midlands,29/11/2022,0,0,0,England,ctall
981,East Midlands,30/11/2022,0,0,0,England,ctall
982,East Midlands,01/12/2022,0,0,0,England,ctall
983,East Midlands,02/12/2022,0,0,0,England,ctall
984,East Midlands,03/12/2022,0,0,0,England,ctall
985,East Midlands,04/12/2022,0,0,0,England,ctall
986,East Midlands,05/12/2022,0,0,0,England,ctall
987,East Midlands,06/12/2022,0,0,0,England,ctall
988,East Midlands,07/12/2022,0,0,0,England,ctall
989,East Midlands,08/12/2022,0,0,0,England,ctall
990,East Midlands,09/12/2022,0,0,0,England,ctall
991,East Midlands,10/12/2022,0,0,0,England,ctall
992,East Midlands,11/12/2022,0,0,0,England,ctall
993,East Midlands,12/12/2022,0,0,0,England,ctall
994,East Midlands,13/12/2022,0,0,0,England,ctall
995,East Midlands,14/12/2022,0,0,0,England,ctall
996,East Midlands,15/12/2022,0,0,0,England,ctall
997,East Midlands,16/12/2022,0,0,0,England,ctall
998,East Midlands,17/12/2022,0,0,0,England,ctall
999,East Midlands,18/12/2022,0,0,0,England,ctall
1000,East Midlands,19/12/2022,0,0,0,England,ctall
1001,East Midlands,20/12/2022,0,0,0,England,ctall
1002,East Midlands,21/12/2022,0,0,0,England,ctall
1003,East Midlands,22/12/2022,0,0,0,England,ctall
1004,East Midlands,23/12/2022,0,0,0,England,ctall
1005,East Midlands,24/12/2022,0,0,0,England,ctall
1006,East Midlands,25/12/2022,0,0,0,England,ctall
1007,East Midlands,26/12/2022,0,0,0,England,ctall
1008,East Midlands,27/12/2022,0,0,0,England,ctall
1009,East Midlands,28/12/2022,0,0,0,England,ctall
1010,East Midlands,29/12/2022,0,0,0,England,ctall
1011,East Midlands,30/12/2022,0,0,0,England,ctall
1012,East Midlands,31/12/2022,0,0,0,England,ctall
1013,East Midlands,01/01/2023,0,0,0,England,ctall
1014,East Midlands,02/01/2023,0,0,0,England,ctall
1015,East Midlands,03/01/2023,0,0,0,England,ctall
1016,East of England,16/11/2022,0,0,0,England,ctall
1017,East of England,17/11/2022,0,0,0,England,ctall
1018,East of England,18/11/2022,0,0,0,England,ctall
1019,East of England,19/11/2022,0,0,0,England,ctall
1020,East of England,20/11/2022,0,0,0,England,ctall
1021,East of England,21/11/2022,0,0,0,England,ctall
1022,East of England,22/11/2022,0,0,0,England,ctall
1023,East of England,23/11/2022,0,0,0,England,ctall
1024,East of England,24/11/2022,0,0,0,England,ctall
1025,East of England,25/11/2022,0,0,0,England,ctall
1026,East of England,26/11/2022,0,0,0,England,ctall
1027,East of England,27/11/2022,0,0,0,England,ctall
1028,East of England,28/11/2022,0,0,0,England,ctall
1029,East of England,29/11/2022,0,0,0,England,ctall
1030,East of England,30/11/2022,0,0,0,England,ctall
1031,East of England,01/12/2022,0,0,0,England,ctall
1032,East of England,02/12/2022,0,0,0,England,ctall
1033,East of England,03/12/2022,0,0,0,England,ctall
1034,East of England,04/12/2022,0,0,0,England,ctall
1035,East of England,05/12/2022,0,0,0,England,ctall
1036,East of England,06/12/2022,0,0,0,England,ctall
1037,East of England,07/12/2022,0,0,0,England,ctall
1038,East of England,08/12/2022,0,0,0,England,ctall
1039,East of England,09/12/2022,0,0,0,England,ctall
1040,East of England,10/12/2022,0,0,0,England,ctall
1041,East of England,11/12/2022,0,0,0,England,ctall
1042,East of England,12/12/2022,0,0,0,England,ctall
1043,East of England,13/12/2022,0,0,0,England,ctall
1044,East of England,14/12/2022,0,0,0,England,ctall
1045,East of England,15/12/2022,0,0,0,England,ctall
1046,East of England,16/12/2022,0,0,0,England,ctall
1047,East of England,17/12/2022,0,0,0,England,ctall
1048,East of England,18/12/2022,0,0,0,England,ctall
1049,East of England,19/12/2022,0,0,0,England,ctall
1050,East of England,20/12/2022,0,0,0,England,ctall
1051,East of England,21/12/2022,0,0,0,England,ctall
1052,East of England,22/12/2022,0,0,0,England,ctall
1053,East of England,23/12/2022,0,0,0,England,ctall
1054,East of England,24/12/2022,0,0,0,England,ctall
1055,East of England,25/12/2022,0,0,0,England,ctall
1056,East of England,26/12/2022,0,0,0,England,ctall
1057,East of England,27/12/2022,0,0,0,England,ctall
1058,East of England,28/12/2022,0,0,0,England,ctall
1059,East of England,29/12/2022,0,0,0,England,ctall
1060,East of England,30/12/2022,0,0,0,England,ctall
1061,East of England,31/12/2022,0,0,0,England,ctall
1062,East of England,01/01/2023,0,0,0,England,ctall
1063,East of England,02/01/2023,0,0,0,England,ctall
1064,East of England,03/01/2023,0,0,0,England,ctall
1065,Yorkshire and The Humber,16/11/2022,0,0,0,England,ctall
1066,Yorkshire and The Humber,17/11/2022,0,0,0,England,ctall
1067,Yorkshire and The Humber,18/11/2022,0,0,0,England,ctall
1068,Yorkshire and The Humber,19/11/2022,0,0,0,England,ctall
1069,Yorkshire and The Humber,20/11/2022,0,0,0,England,ctall
1070,Yorkshire and The Humber,21/11/2022,0,0,0,England,ctall
1071,Yorkshire and The Humber,22/11/2022,0,0,0,England,ctall
1072,Yorkshire and The Humber,23/11/2022,0,0,0,England,ctall
1073,Yorkshire and The Humber,24/11/2022,0,0,0,England,ctall
1074,Yorkshire and The Humber,25/11/2022,0,0,0,England,ctall
1075,Yorkshire and The Humber,26/11/2022,0,0,0,England,ctall
1076,Yorkshire and The Humber,27/11/2022,0,0,0,England,ctall
1077,Yorkshire and The Humber,28/11/2022,0,0,0,England,ctall
1078,Yorkshire and The Humber,29/11/2022,0,0,0,England,ctall
1079,Yorkshire and The Humber,30/11/2022,0,0,0,England,ctall
1080,Yorkshire and The Humber,01/12/2022,0,0,0,England,ctall
1081,Yorkshire and The Humber,02/12/2022,0,0,0,England,ctall
1082,Yorkshire and The Humber,03/12/2022,0,0,0,England,ctall
1083,Yorkshire and The Humber,04/12/2022,0,0,0,England,ctall
1084,Yorkshire and The Humber,05/12/2022,0,0,0,England,ctall
1085,Yorkshire and The Humber,06/12/2022,0,0,0,England,ctall
1086,Yorkshire and The Humber,07/12/2022,0,0,0,England,ctall
1087,Yorkshire and The Humber,08/12/2022,0,0,0,England,ctall
1088,Yorkshire and The Humber,09/12/2022,0,0,0,England,ctall
1089,Yorkshire and The Humber,10/12/2022,0,0,0,England,ctall
1090,Yorkshire and The Humber,11/12/2022,0,0,0,England,ctall
1091,Yorkshire and The Humber,12/12/2022,0,0,0,England,ctall
1092,Yorkshire and The Humber,13/12/2022,0,0,0,England,ctall
1093,Yorkshire and The Humber,14/12/2022,0,0,0,England,ctall
1094,Yorkshire and The Humber,15/12/2022,0,0,0,England,ctall
1095,Yorkshire and The Humber,16/12/2022,0,0,0,England,ctall
1096,Yorkshire and The Humber,17/12/2022,0,0,0,England,ctall
1097,Yorkshire and The Humber,18/12/2022,0,0,0,England,ctall
1098,Yorkshire and The Humber,19/12/2022,0,0,0,England,ctall
1099,Yorkshire and The Humber,20/12/2022,0,0,0,England,ctall
1100,Yorkshire and The Humber,21/12/2022,0,0,0,England,ctall
1101,Yorkshire and The Humber,22/12/2022,0,0,0,England,ctall
1102,Yorkshire and The Humber,23/12/2022,0,0,0,England,ctall
1103,Yorkshire and The Humber,24/12/2022,0,0,0,England,ctall
1104,Yorkshire and The Humber,25/12/2022,0,0,0,England,ctall
1105,Yorkshire and The Humber,26/12/2022,0,0,0,England,ctall
1106,Yorkshire and The Humber,27/12/2022,0,0,0,England,ctall
1107,Yorkshire and The Humber,28/12/2022,0,0,0,England,ctall
1108,Yorkshire and The Humber,29/12/2022,0,0,0,England,ctall
1109,Yorkshire and The Humber,30/12/2022,0,0,0,England,ctall
1110,Yorkshire and The Humber,31/12/2022,0,0,0,England,ctall
1111,Yorkshire and The Humber,01/01/2023,0,0,0,England,ctall
1112,Yorkshire and The Humber,02/01/2023,0,0,0,England,ctall
1113,Yorkshire and The Humber,03/01/2023,0,0,0,England,ctall
1114,North East,16/11/2022,0,0,0,England,ctall
1115,North East,17/11/2022,0,0,0,England,ctall
1116,North East,18/11/2022,0,0,0,England,ctall
1117,North East,19/11/2022,0,0,0,England,ctall
1118,North East,20/11/2022,0,0,0,England,ctall
1119,North East,21/11/2022,0,0,0,England,ctall
1120,North East,22/11/2022,0,0,0,England,ctall
1121,North East,23/11/2022,0,0,0,England,ctall
1122,North East,24/11/2022,0,0,0,England,ctall
1123,North East,25/11/2022,0,0,0,England,ctall
1124,North East,26/11/2022,0,0,0,England,ctall
1125,North East,27/11/2022,0,0,0,England,ctall
1126,North East,28/11/2022,0,0,0,England,ctall
1127,North East,29/11/2022,0,0,0,England,ctall
1128,North East,30/11/2022,0,0,0,England,ctall
1129,North East,01/12/2022,0,0,0,England,ctall
1130,North East,02/12/2022,0,0,0,England,ctall
1131,North East,03/12/2022,0,0,0,England,ctall
1132,North East,04/12/2022,0,0,0,England,ctall
1133,North East,05/12/2022,0,0,0,England,ctall
1134,North East,06/12/2022,0,0,0,England,ctall
1135,North East,07/12/2022,0,0,0,England,ctall
1136,North East,08/12/2022,0,0,0,England,ctall
1137,North East,09/12/2022,0,0,0,England,ctall
1138,North East,10/12/2022,0,0,0,England,ctall
1139,North East,11/12/2022,0,0,0,England,ctall
1140,North East,12/12/2022,0,0,0,England,ctall
1141,North East,13/12/2022,0,0,0,England,ctall
1142,North East,14/12/2022,0,0,0,England,ctall
1143,North East,15/12/2022,0,0,0,England,ctall
1144,North East,16/12/2022,0,0,0,England,ctall
1145,North East,17/12/2022,0,0,0,England,ctall
1146,North East,18/12/2022,0,0,0,England,ctall
1147,North East,19/12/2022,0,0,0,England,ctall
1148,North East,20/12/2022,0,0,0,England,ctall
1149,North East,21/12/2022,0,0,0,England,ctall
1150,North East,22/12/2022,0,0,0,England,ctall
1151,North East,23/12/2022,0,0,0,England,ctall
1152,North East,24/12/2022,0,0,0,England,ctall
1153,North East,25/12/2022,0,0,0,England,ctall
1154,North East,26/12/2022,0,0,0,England,ctall
1155,North East,27/12/2022,0,0,0,England,ctall
1156,North East,28/12/2022,0,0,0,England,ctall
1157,North East,29/12/2022,0,0,0,England,ctall
1158,North East,30/12/2022,0,0,0,England,ctall
1159,North East,31/12/2022,0,0,0,England,ctall
1160,North East,01/01/2023,0,0,0,England,ctall
1161,North East,02/01/2023,0,0,0,England,ctall
1162,North East,03/01/2023,0,0,0,England,ctall
1163,England,16/11/2022,0,0,0,England,ct4
1164,England,17/11/2022,0,0,0,England,ct4
1165,England,18/11/2022,0,0,0,England,ct4
1166,England,19/11/2022,0,0,0,England,ct4
1167,England,20/11/2022,0,0,0,England,ct4
1168,England,21/11/2022,0,0,0,England,ct4
1169,England,22/11/2022,0,0,0,England,ct4
1170,England,23/11/2022,0,0,0,England,ct4
1171,England,24/11/2022,0,0,0,England,ct4
1172,England,25/11/2022,0,0,0,England,ct4
1173,England,26/11/2022,0,0,0,England,ct4
1174,England,27/11/2022,0,0,0,England,ct4
1175,England,28/11/2022,0,0,0,England,ct4
1176,England,29/11/2022,0,0,0,England,ct4
1177,England,30/11/2022,0,0,0,England,ct4
1178,England,01/12/2022,0,0,0,England,ct4
1179,England,02/12/2022,0,0,0,England,ct4
1180,England,03/12/2022,0,0,0,England,ct4
1181,England,04/12/2022,0,0,0,England,ct4
1182,England,05/12/2022,0,0,0,England,ct4
1183,England,06/12/2022,0,0,0,England,ct4
1184,England,07/12/2022,0,0,0,England,ct4
1185,England,08/12/2022,0,0,0,England,ct4
1186,England,09/12/2022,0,0,0,England,ct4
1187,England,10/12/2022,0,0,0,England,ct4
1188,England,11/12/2022,0,0,0,England,ct4
1189,England,12/12/2022,0,0,0,England,ct4
1190,England,13/12/2022,0,0,0,England,ct4
1191,England,14/12/2022,0,0,0,England,ct4
1192,England,15/12/2022,0,0,0,England,ct4
1193,England,16/12/2022,0,0,0,England,ct4
1194,England,17/12/2022,0,0,0,England,ct4
1195,England,18/12/2022,0,0,0,England,ct4
1196,England,19/12/2022,0,0,0,England,ct4
1197,England,20/12/2022,0,0,0,England,ct4
1198,England,21/12/2022,0,0,0,England,ct4
1199,England,22/12/2022,0,0,0,England,ct4
1200,England,23/12/2022,0,0,0,England,ct4
1201,England,24/12/2022,0,0,0,England,ct4
1202,England,25/12/2022,0,0,0,England,ct4
1203,England,26/12/2022,0,0,0,England,ct4
1204,England,27/12/2022,0,0,0,England,ct4
1205,England,28/12/2022,0,0,0,England,ct4
1206,England,29/12/2022,0,0,0,England,ct4
1207,England,30/12/2022,0,0,0,England,ct4
1208,England,31/12/2022,0,0,0,England,ct4
1209,England,01/01/2023,0,0,0,England,ct4
1210,England,02/01/2023,0,0,0,England,ct4
1211,England,03/01/2023,0,0,0,England,ct4
1212,London,16/11/2022,0,0,0,England,ct4
1213,London,17/11/2022,0,0,0,England,ct4
1214,London,18/11/2022,0,0,0,England,ct4
1215,London,19/11/2022,0,0,0,England,ct4
1216,London,20/11/2022,0,0,0,England,ct4
1217,London,21/11/2022,0,0,0,England,ct4
1218,London,22/11/2022,0,0,0,England,ct4
1219,London,23/11/2022,0,0,0,England,ct4
1220,London,24/11/2022,0,0,0,England,ct4
1221,London,25/11/2022,0,0,0,England,ct4
1222,London,26/11/2022,0,0,0,England,ct4
1223,London,27/11/2022,0,0,0,England,ct4
1224,London,28/11/2022,0,0,0,England,ct4
1225,London,29/11/2022,0,0,0,England,ct4
1226,London,30/11/2022,0,0,0,England,ct4
1227,London,01/12/2022,0,0,0,England,ct4
1228,London,02/12/2022,0,0,0,England,ct4
1229,London,03/12/2022,0,0,0,England,ct4
1230,London,04/12/2022,0,0,0,England,ct4
1231,London,05/12/2022,0,0,0,England,ct4
1232,London,06/12/2022,0,0,0,England,ct4
1233,London,07/12/2022,0,0,0,England,ct4
1234,London,08/12/2022,0,0,0,England,ct4
1235,London,09/12/2022,0,0,0,England,ct4
1236,London,10/12/2022,0,0,0,England,ct4
1237,London,11/12/2022,0,0,0,England,ct4
1238,London,12/12/2022,0,0,0,England,ct4
1239,London,13/12/2022,0,0,0,England,ct4
1240,London,14/12/2022,0,0,0,England,ct4
1241,London,15/12/2022,0,0,0,England,ct4
1242,London,16/12/2022,0,0,0,England,ct4
1243,London,17/12/2022,0,0,0,England,ct4
1244,London,18/12/2022,0,0,0,England,ct4
1245,London,19/12/2022,0,0,0,England,ct4
1246,London,20/12/2022,0,0,0,England,ct4
1247,London,21/12/2022,0,0,0,England,ct4
1248,London,22/12/2022,0,0,0,England,ct4
1249,London,23/12/2022,0,0,0,England,ct4
1250,London,24/12/2022,0,0,0,England,ct4
1251,London,25/12/2022,0,0,0,England,ct4
1252,London,26/12/2022,0,0,0,England,ct4
1253,London,27/12/2022,0,0,0,England,ct4
1254,London,28/12/2022,0,0,0,England,ct4
1255,London,29/12/2022,0,0,0,England,ct4
1256,London,30/12/2022,0,0,0,England,ct4
1257,London,31/12/2022,0,0,0,England,ct4
1258,London,01/01/2023,0,0,0,England,ct4
1259,London,02/01/2023,0,0,0,England,ct4
1260,London,03/01/2023,0,0,0,England,ct4
1261,South East,16/11/2022,0,0,0,England,ct4
1262,South East,17/11/2022,0,0,0,England,ct4
1263,South East,18/11/2022,0,0,0,England,ct4
1264,South East,19/11/2022,0,0,0,England,ct4
1265,South East,20/11/2022,0,0,0,England,ct4
1266,South East,21/11/2022,0,0,0,England,ct4
1267,South East,22/11/2022,0,0,0,England,ct4
1268,South East,23/11/2022,0,0,0,England,ct4
1269,South East,24/11/2022,0,0,0,England,ct4
1270,South East,25/11/2022,0,0,0,England,ct4
1271,South East,26/11/2022,0,0,0,England,ct4
1272,South East,27/11/2022,0,0,0,England,ct4
1273,South East,28/11/2022,0,0,0,England,ct4
1274,South East,29/11/2022,0,0,0,England,ct4
1275,South East,30/11/2022,0,0,0,England,ct4
1276,South East,01/12/2022,0,0,0,England,ct4
1277,South East,02/12/2022,0,0,0,England,ct4
1278,South East,03/12/2022,0,0,0,England,ct4
1279,South East,04/12/2022,0,0,0,England,ct4
1280,South East,05/12/2022,0,0,0,England,ct4
1281,South East,06/12/2022,0,0,0,England,ct4
1282,South East,07/12/2022,0,0,0,England,ct4
1283,South East,08/12/2022,0,0,0,England,ct4
1284,South East,09/12/2022,0,0,0,England,ct4
1285,South East,10/12/2022,0,0,0,England,ct4
1286,South East,11/12/2022,0,0,0,England,ct4
1287,South East,12/12/2022,0,0,0,England,ct4
1288,South East,13/12/2022,0,0,0,England,ct4
1289,South East,14/12/2022,0,0,0,England,ct4
1290,South East,15/12/2022,0,0,0,England,ct4
1291,South East,16/12/2022,0,0,0,England,ct4
1292,South East,17/12/2022,0,0,0,England,ct4
1293,South East,18/12/2022,0,0,0,England,ct4
1294,South East,19/12/2022,0,0,0,England,ct4
1295,South East,20/12/2022,0,0,0,England,ct4
1296,South East,21/12/2022,0,0,0,England,ct4
1297,South East,22/12/2022,0,0,0,England,ct4
1298,South East,23/12/2022,0,0,0,England,ct4
1299,South East,24/12/2022,0,0,0,England,ct4
1300,South East,25/12/2022,0,0,0,England,ct4
1301,South East,26/12/2022,0,0,0,England,ct4
1302,South East,27/12/2022,0,0,0,England,ct4
1303,South East,28/12/2022,0,0,0,England,ct4
1304,South East,29/12/2022,0,0,0,England,ct4
1305,South East,30/12/2022,0,0,0,England,ct4
1306,South East,31/12/2022,0,0,0,England,ct4
1307,South East,01/01/2023,0,0,0,England,ct4
1308,South East,02/01/2023,0,0,0,England,ct4
1309,South East,03/01/2023,0,0,0,England,ct4
1310,North West,16/11/2022,0,0,0,England,ct4
1311,North West,17/11/2022,0,0,0,England,ct4
1312,North West,18/11/2022,0,0,0,England,ct4
1313,North West,19/11/2022,0,0,0,England,ct4
1314,North West,20/11/2022,0,0,0,England,ct4
1315,North West,21/11/2022,0,0,0,England,ct4
1316,North West,22/11/2022,0,0,0,England,ct4
1317,North West,23/11/2022,0,0,0,England,ct4
1318,North West,24/11/2022,0,0,0,England,ct4
1319,North West,25/11/2022,0,0,0,England,ct4
1320,North West,26/11/2022,0,0,0,England,ct4
1321,North West,27/11/2022,0,0,0,England,ct4
1322,North West,28/11/2022,0,0,0,England,ct4
1323,North West,29/11/2022,0,0,0,England,ct4
1324,North West,30/11/2022,0,0,0,England,ct4
1325,North West,01/12/2022,0,0,0,England,ct4
1326,North West,02/12/2022,0,0,0,England,ct4
1327,North West,03/12/2022,0,0,0,England,ct4
1328,North West,04/12/2022,0,0,0,England,ct4
1329,North West,05/12/2022,0,0,0,England,ct4
1330,North West,06/12/2022,0,0,0,England,ct4
1331,North West,07/12/2022,0,0,0,England,ct4
1332,North West,08/12/2022,0,0,0,England,ct4
1333,North West,09/12/2022,0,0,0,England,ct4
1334,North West,10/12/2022,0,0,0,England,ct4
1335,North West,11/12/2022,0,0,0,England,ct4
1336,North West,12/12/2022,0,0,0,England,ct4
1337,North West,13/12/2022,0,0,0,England,ct4
1338,North West,14/12/2022,0,0,0,England,ct4
1339,North West,15/12/2022,0,0,0,England,ct4
1340,North West,16/12/2022,0,0,0,England,ct4
1341,North West,17/12/2022,0,0,0,England,ct4
1342,North West,18/12/2022,0,0,0,England,ct4
1343,North West,19/12/2022,0,0,0,England,ct4
1344,North West,20/12/2022,0,0,0,England,ct4
1345,North West,21/12/2022,0,0,0,England,ct4
1346,North West,22/12/2022,0,0,0,England,ct4
1347,North West,23/12/2022,0,0,0,England,ct4
1348,North West,24/12/2022,0,0,0,England,ct4
1349,North West,25/12/2022,0,0,0,England,ct4
1350,North West,26/12/2022,0,0,0,England,ct4
1351,North West,27/12/2022,0,0,0,England,ct4
1352,North West,28/12/2022,0,0,0,England,ct4
1353,North West,29/12/2022,0,0,0,England,ct4
1354,North West,30/12/2022,0,0,0,England,ct4
1355,North West,31/12/2022,0,0,0,England,ct4
1356,North West,01/01/2023,0,0,0,England,ct4
1357,North West,02/01/2023,0,0,0,England,ct4
1358,North West,03/01/2023,0,0,0,England,ct4
1359,South West,16/11/2022,0,0,0,England,ct4
1360,South West,17/11/2022,0,0,0,England,ct4
1361,South West,18/11/2022,0,0,0,England,ct4
1362,South West,19/11/2022,0,0,0,England,ct4
1363,South West,20/11/2022,0,0,0,England,ct4
1364,South West,21/11/2022,0,0,0,England,ct4
1365,South West,22/11/2022,0,0,0,England,ct4
1366,South West,23/11/2022,0,0,0,England,ct4
1367,South West,24/11/2022,0,0,0,England,ct4
1368,South West,25/11/2022,0,0,0,England,ct4
1369,South West,26/11/2022,0,0,0,England,ct4
1370,South West,27/11/2022,0,0,0,England,ct4
1371,South West,28/11/2022,0,0,0,England,ct4
1372,South West,29/11/2022,0,0,0,England,ct4
1373,South West,30/11/2022,0,0,0,England,ct4
1374,South West,01/12/2022,0,0,0,England,ct4
1375,South West,02/12/2022,0,0,0,England,ct4
1376,South West,03/12/2022,0,0,0,England,ct4
1377,South West,04/12/2022,0,0,0,England,ct4
1378,South West,05/12/2022,0,0,0,England,ct4
1379,South West,06/12/2022,0,0,0,England,ct4
1380,South West,07/12/2022,0,0,0,England,ct4
1381,South West,08/12/2022,0,0,0,England,ct4
1382,South West,09/12/2022,0,0,0,England,ct4
1383,South West,10/12/2022,0,0,0,England,ct4
1384,South West,11/12/2022,0,0,0,England,ct4
1385,South West,12/12/2022,0,0,0,England,ct4
1386,South West,13/12/2022,0,0,0,England,ct4
1387,South West,14/12/2022,0,0,0,England,ct4
1388,South West,15/12/2022,0,0,0,England,ct4
1389,South West,16/12/2022,0,0,0,England,ct4
1390,South West,17/12/2022,0,0,0,England,ct4
1391,South West,18/12/2022,0,0,0,England,ct4
1392,South West,19/12/2022,0,0,0,England,ct4
1393,South West,20/12/2022,0,0,0,England,ct4
1394,South West,21/12/2022,0,0,0,England,ct4
1395,South West,22/12/2022,0,0,0,England,ct4
1396,South West,23/12/2022,0,0,0,England,ct4
1397,South West,24/12/2022,0,0,0,England,ct4
1398,South West,25/12/2022,0,0,0,England,ct4
1399,South West,26/12/2022,0,0,0,England,ct4
1400,South West,27/12/2022,0,0,0,England,ct4
1401,South West,28/12/2022,0,0,0,England,ct4
1402,South West,29/12/2022,0,0,0,England,ct4
1403,South West,30/12/2022,0,0,0,England,ct4
1404,South West,31/12/2022,0,0,0,England,ct4
1405,South West,01/01/2023,0,0,0,England,ct4
1406,South West,02/01/2023,0,0,0,England,ct4
1407,South West,03/01/2023,0,0,0,England,ct4
1408,West Midlands,16/11/2022,0,0,0,England,ct4
1409,West Midlands,17/11/2022,0,0,0,England,ct4
1410,West Midlands,18/11/2022,0,0,0,England,ct4
1411,West Midlands,19/11/2022,0,0,0,England,ct4
1412,West Midlands,20/11/2022,0,0,0,England,ct4
1413,West Midlands,21/11/2022,0,0,0,England,ct4
1414,West Midlands,22/11/2022,0,0,0,England,ct4
1415,West Midlands,23/11/2022,0,0,0,England,ct4
1416,West Midlands,24/11/2022,0,0,0,England,ct4
1417,West Midlands,25/11/2022,0,0,0,England,ct4
1418,West Midlands,26/11/2022,0,0,0,England,ct4
1419,West Midlands,27/11/2022,0,0,0,England,ct4
1420,West Midlands,28/11/2022,0,0,0,England,ct4
1421,West Midlands,29/11/2022,0,0,0,England,ct4
1422,West Midlands,30/11/2022,0,0,0,England,ct4
1423,West Midlands,01/12/2022,0,0,0,England,ct4
1424,West Midlands,02/12/2022,0,0,0,England,ct4
1425,West Midlands,03/12/2022,0,0,0,England,ct4
1426,West Midlands,04/12/2022,0,0,0,England,ct4
1427,West Midlands,05/12/2022,0,0,0,England,ct4
1428,West Midlands,06/12/2022,0,0,0,England,ct4
1429,West Midlands,07/12/2022,0,0,0,England,ct4
1430,West Midlands,08/12/2022,0,0,0,England,ct4
1431,West Midlands,09/12/2022,0,0,0,England,ct4
1432,West Midlands,10/12/2022,0,0,0,England,ct4
1433,West Midlands,11/12/2022,0,0,0,England,ct4
1434,West Midlands,12/12/2022,0,0,0,England,ct4
1435,West Midlands,13/12/2022,0,0,0,England,ct4
1436,West Midlands,14/12/2022,0,0,0,England,ct4
1437,West Midlands,15/12/2022,0,0,0,England,ct4
1438,West Midlands,16/12/2022,0,0,0,England,ct4
1439,West Midlands,17/12/2022,0,0,0,England,ct4
1440,West Midlands,18/12/2022,0,0,0,England,ct4
1441,West Midlands,19/12/2022,0,0,0,England,ct4
1442,West Midlands,20/12/2022,0,0,0,England,ct4
1443,West Midlands,21/12/2022,0,0,0,England,ct4
1444,West Midlands,22/12/2022,0,0,0,England,ct4
1445,West Midlands,23/12/2022,0,0,0,England,ct4
1446,West Midlands,24/12/2022,0,0,0,England,ct4
1447,West Midlands,25/12/2022,0,0,0,England,ct4
1448,West Midlands,26/12/2022,0,0,0,England,ct4
1449,West Midlands,27/12/2022,0,0,0,England,ct4
1450,West Midlands,28/12/2022,0,0,0,England,ct4
1451,West Midlands,29/12/2022,0,0,0,England,ct4
1452,West Midlands,30/12/2022,0,0,0,England,ct4
1453,West Midlands,31/12/2022,0,0,0,England,ct4
1454,West Midlands,01/01/2023,0,0,0,England,ct4
1455,West Midlands,02/01/2023,0,0,0,England,ct4
1456,West Midlands,03/01/2023,0,0,0,England,ct4
1457,East Midlands,16/11/2022,0,0,0,England,ct4
1458,East Midlands,17/11/2022,0,0,0,England,ct4
1459,East Midlands,18/11/2022,0,0,0,England,ct4
1460,East Midlands,19/11/2022,0,0,0,England,ct4
1461,East Midlands,20/11/2022,0,0,0,England,ct4
1462,East Midlands,21/11/2022,0,0,0,England,ct4
1463,East Midlands,22/11/2022,0,0,0,England,ct4
1464,East Midlands,23/11/2022,0,0,0,England,ct4
1465,East Midlands,24/11/2022,0,0,0,England,ct4
1466,East Midlands,25/11/2022,0,0,0,England,ct4
1467,East Midlands,26/11/2022,0,0,0,England,ct4
1468,East Midlands,27/11/2022,0,0,0,England,ct4
1469,East Midlands,28/11/2022,0,0,0,England,ct4
1470,East Midlands,29/11/2022,0,0,0,England,ct4
1471,East Midlands,30/11/2022,0,0,0,England,ct4
1472,East Midlands,01/12/2022,0,0,0,England,ct4
1473,East Midlands,02/12/2022,0,0,0,England,ct4
1474,East Midlands,03/12/2022,0,0,0,England,ct4
1475,East Midlands,04/12/2022,0,0,0,England,ct4
1476,East Midlands,05/12/2022,0,0,0,England,ct4
1477,East Midlands,06/12/2022,0,0,0,England,ct4
1478,East Midlands,07/12/2022,0,0,0,England,ct4
1479,East Midlands,08/12/2022,0,0,0,England,ct4
1480,East Midlands,09/12/2022,0,0,0,England,ct4
1481,East Midlands,10/12/2022,0,0,0,England,ct4
1482,East Midlands,11/12/2022,0,0,0,England,ct4
1483,East Midlands,12/12/2022,0,0,0,England,ct4
1484,East Midlands,13/12/2022,0,0,0,England,ct4
