X,study_day,visit_date,age_at_visit,region,prob,lower.CL,upper.CL
32673,25,03/12/2022,81,London,0,0,0
32674,26,04/12/2022,81,London,0,0,0
32675,27,05/12/2022,81,London,0,0,0
32676,28,06/12/2022,81,London,0,0,0
32677,29,07/12/2022,81,London,0,0,0
32678,30,08/12/2022,81,London,0,0,0
32679,31,09/12/2022,81,London,0,0,0
32680,32,10/12/2022,81,London,0,0,0
32681,33,11/12/2022,81,London,0,0,0
32682,34,12/12/2022,81,London,0,0,0
32683,35,13/12/2022,81,London,0,0,0
32684,36,14/12/2022,81,London,0,0,0
32685,37,15/12/2022,81,London,0,0,0
32686,38,16/12/2022,81,London,0,0,0
32687,39,17/12/2022,81,London,0,0,0
32688,40,18/12/2022,81,London,0,0,0
32689,41,19/12/2022,81,London,0,0,0
32690,42,20/12/2022,81,London,0,0,0
32691,43,21/12/2022,81,London,0,0,0
32692,44,22/12/2022,81,London,0,0,0
32693,45,23/12/2022,81,London,0,0,0
32694,46,24/12/2022,81,London,0,0,0
32695,47,25/12/2022,81,London,0,0,0
32696,48,26/12/2022,81,London,0,0,0
32697,49,27/12/2022,81,London,0,0,0
32698,50,28/12/2022,81,London,0,0,0
32699,51,29/12/2022,81,London,0,0,0
32700,52,30/12/2022,81,London,0,0,0
32701,53,31/12/2022,81,London,0,0,0
32702,54,01/01/2023,81,London,0,0,0
32703,55,02/01/2023,81,London,0,0,0
32704,56,03/01/2023,81,London,0,0,0
32705,1,09/11/2022,82,London,0,0,0
32706,2,10/11/2022,82,London,0,0,0
32707,3,11/11/2022,82,London,0,0,0
32708,4,12/11/2022,82,London,0,0,0
32709,5,13/11/2022,82,London,0,0,0
32710,6,14/11/2022,82,London,0,0,0
32711,7,15/11/2022,82,London,0,0,0
32712,8,16/11/2022,82,London,0,0,0
32713,9,17/11/2022,82,London,0,0,0
32714,10,18/11/2022,82,London,0,0,0
32715,11,19/11/2022,82,London,0,0,0
32716,12,20/11/2022,82,London,0,0,0
32717,13,21/11/2022,82,London,0,0,0
32718,14,22/11/2022,82,London,0,0,0
32719,15,23/11/2022,82,London,0,0,0
32720,16,24/11/2022,82,London,0,0,0
32721,17,25/11/2022,82,London,0,0,0
32722,18,26/11/2022,82,London,0,0,0
32723,19,27/11/2022,82,London,0,0,0
32724,20,28/11/2022,82,London,0,0,0
32725,21,29/11/2022,82,London,0,0,0
32726,22,30/11/2022,82,London,0,0,0
32727,23,01/12/2022,82,London,0,0,0
32728,24,02/12/2022,82,London,0,0,0
32729,25,03/12/2022,82,London,0,0,0
32730,26,04/12/2022,82,London,0,0,0
32731,27,05/12/2022,82,London,0,0,0
32732,28,06/12/2022,82,London,0,0,0
32733,29,07/12/2022,82,London,0,0,0
32734,30,08/12/2022,82,London,0,0,0
32735,31,09/12/2022,82,London,0,0,0
32736,32,10/12/2022,82,London,0,0,0
32737,33,11/12/2022,82,London,0,0,0
32738,34,12/12/2022,82,London,0,0,0
32739,35,13/12/2022,82,London,0,0,0
32740,36,14/12/2022,82,London,0,0,0
32741,37,15/12/2022,82,London,0,0,0
32742,38,16/12/2022,82,London,0,0,0
32743,39,17/12/2022,82,London,0,0,0
32744,40,18/12/2022,82,London,0,0,0
32745,41,19/12/2022,82,London,0,0,0
32746,42,20/12/2022,82,London,0,0,0
32747,43,21/12/2022,82,London,0,0,0
32748,44,22/12/2022,82,London,0,0,0
32749,45,23/12/2022,82,London,0,0,0
32750,46,24/12/2022,82,London,0,0,0
32751,47,25/12/2022,82,London,0,0,0
32752,48,26/12/2022,82,London,0,0,0
32753,49,27/12/2022,82,London,0,0,0
32754,50,28/12/2022,82,London,0,0,0
32755,51,29/12/2022,82,London,0,0,0
32756,52,30/12/2022,82,London,0,0,0
32757,53,31/12/2022,82,London,0,0,0
32758,54,01/01/2023,82,London,0,0,0
32759,55,02/01/2023,82,London,0,0,0
32760,56,03/01/2023,82,London,0,0,0
32761,1,09/11/2022,83,London,0,0,0
32762,2,10/11/2022,83,London,0,0,0
32763,3,11/11/2022,83,London,0,0,0
32764,4,12/11/2022,83,London,0,0,0
32765,5,13/11/2022,83,London,0,0,0
32766,6,14/11/2022,83,London,0,0,0
32767,7,15/11/2022,83,London,0,0,0
32768,8,16/11/2022,83,London,0,0,0
32769,9,17/11/2022,83,London,0,0,0
32770,10,18/11/2022,83,London,0,0,0
32771,11,19/11/2022,83,London,0,0,0
32772,12,20/11/2022,83,London,0,0,0
32773,13,21/11/2022,83,London,0,0,0
32774,14,22/11/2022,83,London,0,0,0
32775,15,23/11/2022,83,London,0,0,0
32776,16,24/11/2022,83,London,0,0,0
32777,17,25/11/2022,83,London,0,0,0
32778,18,26/11/2022,83,London,0,0,0
32779,19,27/11/2022,83,London,0,0,0
32780,20,28/11/2022,83,London,0,0,0
32781,21,29/11/2022,83,London,0,0,0
32782,22,30/11/2022,83,London,0,0,0
32783,23,01/12/2022,83,London,0,0,0
32784,24,02/12/2022,83,London,0,0,0
32785,25,03/12/2022,83,London,0,0,0
32786,26,04/12/2022,83,London,0,0,0
32787,27,05/12/2022,83,London,0,0,0
32788,28,06/12/2022,83,London,0,0,0
32789,29,07/12/2022,83,London,0,0,0
32790,30,08/12/2022,83,London,0,0,0
32791,31,09/12/2022,83,London,0,0,0
32792,32,10/12/2022,83,London,0,0,0
32793,33,11/12/2022,83,London,0,0,0
32794,34,12/12/2022,83,London,0,0,0
32795,35,13/12/2022,83,London,0,0,0
32796,36,14/12/2022,83,London,0,0,0
32797,37,15/12/2022,83,London,0,0,0
32798,38,16/12/2022,83,London,0,0,0
32799,39,17/12/2022,83,London,0,0,0
32800,40,18/12/2022,83,London,0,0,0
32801,41,19/12/2022,83,London,0,0,0
32802,42,20/12/2022,83,London,0,0,0
32803,43,21/12/2022,83,London,0,0,0
32804,44,22/12/2022,83,London,0,0,0
32805,45,23/12/2022,83,London,0,0,0
32806,46,24/12/2022,83,London,0,0,0
32807,47,25/12/2022,83,London,0,0,0
32808,48,26/12/2022,83,London,0,0,0
32809,49,27/12/2022,83,London,0,0,0
32810,50,28/12/2022,83,London,0,0,0
32811,51,29/12/2022,83,London,0,0,0
32812,52,30/12/2022,83,London,0,0,0
32813,53,31/12/2022,83,London,0,0,0
32814,54,01/01/2023,83,London,0,0,0
32815,55,02/01/2023,83,London,0,0,0
32816,56,03/01/2023,83,London,0,0,0
32817,1,09/11/2022,84,London,0,0,0
32818,2,10/11/2022,84,London,0,0,0
32819,3,11/11/2022,84,London,0,0,0
32820,4,12/11/2022,84,London,0,0,0
32821,5,13/11/2022,84,London,0,0,0
32822,6,14/11/2022,84,London,0,0,0
32823,7,15/11/2022,84,London,0,0,0
32824,8,16/11/2022,84,London,0,0,0
32825,9,17/11/2022,84,London,0,0,0
32826,10,18/11/2022,84,London,0,0,0
32827,11,19/11/2022,84,London,0,0,0
32828,12,20/11/2022,84,London,0,0,0
32829,13,21/11/2022,84,London,0,0,0
32830,14,22/11/2022,84,London,0,0,0
32831,15,23/11/2022,84,London,0,0,0
32832,16,24/11/2022,84,London,0,0,0
32833,17,25/11/2022,84,London,0,0,0
32834,18,26/11/2022,84,London,0,0,0
32835,19,27/11/2022,84,London,0,0,0
32836,20,28/11/2022,84,London,0,0,0
32837,21,29/11/2022,84,London,0,0,0
32838,22,30/11/2022,84,London,0,0,0
32839,23,01/12/2022,84,London,0,0,0
32840,24,02/12/2022,84,London,0,0,0
32841,25,03/12/2022,84,London,0,0,0
32842,26,04/12/2022,84,London,0,0,0
32843,27,05/12/2022,84,London,0,0,0
32844,28,06/12/2022,84,London,0,0,0
32845,29,07/12/2022,84,London,0,0,0
32846,30,08/12/2022,84,London,0,0,0
32847,31,09/12/2022,84,London,0,0,0
32848,32,10/12/2022,84,London,0,0,0
32849,33,11/12/2022,84,London,0,0,0
32850,34,12/12/2022,84,London,0,0,0
32851,35,13/12/2022,84,London,0,0,0
32852,36,14/12/2022,84,London,0,0,0
32853,37,15/12/2022,84,London,0,0,0
32854,38,16/12/2022,84,London,0,0,0
32855,39,17/12/2022,84,London,0,0,0
32856,40,18/12/2022,84,London,0,0,0
32857,41,19/12/2022,84,London,0,0,0
32858,42,20/12/2022,84,London,0,0,0
32859,43,21/12/2022,84,London,0,0,0
32860,44,22/12/2022,84,London,0,0,0
32861,45,23/12/2022,84,London,0,0,0
32862,46,24/12/2022,84,London,0,0,0
32863,47,25/12/2022,84,London,0,0,0
32864,48,26/12/2022,84,London,0,0,0
32865,49,27/12/2022,84,London,0,0,0
32866,50,28/12/2022,84,London,0,0,0
32867,51,29/12/2022,84,London,0,0,0
32868,52,30/12/2022,84,London,0,0,0
32869,53,31/12/2022,84,London,0,0,0
32870,54,01/01/2023,84,London,0,0,0
32871,55,02/01/2023,84,London,0,0,0
32872,56,03/01/2023,84,London,0,0,0
32873,1,09/11/2022,85,London,0,0,0
32874,2,10/11/2022,85,London,0,0,0
32875,3,11/11/2022,85,London,0,0,0
32876,4,12/11/2022,85,London,0,0,0
32877,5,13/11/2022,85,London,0,0,0
32878,6,14/11/2022,85,London,0,0,0
32879,7,15/11/2022,85,London,0,0,0
32880,8,16/11/2022,85,London,0,0,0
32881,9,17/11/2022,85,London,0,0,0
32882,10,18/11/2022,85,London,0,0,0
32883,11,19/11/2022,85,London,0,0,0
32884,12,20/11/2022,85,London,0,0,0
32885,13,21/11/2022,85,London,0,0,0
32886,14,22/11/2022,85,London,0,0,0
32887,15,23/11/2022,85,London,0,0,0
32888,16,24/11/2022,85,London,0,0,0
32889,17,25/11/2022,85,London,0,0,0
32890,18,26/11/2022,85,London,0,0,0
32891,19,27/11/2022,85,London,0,0,0
32892,20,28/11/2022,85,London,0,0,0
32893,21,29/11/2022,85,London,0,0,0
32894,22,30/11/2022,85,London,0,0,0
32895,23,01/12/2022,85,London,0,0,0
32896,24,02/12/2022,85,London,0,0,0
32897,25,03/12/2022,85,London,0,0,0
32898,26,04/12/2022,85,London,0,0,0
32899,27,05/12/2022,85,London,0,0,0
32900,28,06/12/2022,85,London,0,0,0
32901,29,07/12/2022,85,London,0,0,0
32902,30,08/12/2022,85,London,0,0,0
32903,31,09/12/2022,85,London,0,0,0
32904,32,10/12/2022,85,London,0,0,0
32905,33,11/12/2022,85,London,0,0,0
32906,34,12/12/2022,85,London,0,0,0
32907,35,13/12/2022,85,London,0,0,0
32908,36,14/12/2022,85,London,0,0,0
32909,37,15/12/2022,85,London,0,0,0
32910,38,16/12/2022,85,London,0,0,0
32911,39,17/12/2022,85,London,0,0,0
32912,40,18/12/2022,85,London,0,0,0
32913,41,19/12/2022,85,London,0,0,0
32914,42,20/12/2022,85,London,0,0,0
32915,43,21/12/2022,85,London,0,0,0
32916,44,22/12/2022,85,London,0,0,0
32917,45,23/12/2022,85,London,0,0,0
32918,46,24/12/2022,85,London,0,0,0
32919,47,25/12/2022,85,London,0,0,0
32920,48,26/12/2022,85,London,0,0,0
32921,49,27/12/2022,85,London,0,0,0
32922,50,28/12/2022,85,London,0,0,0
32923,51,29/12/2022,85,London,0,0,0
32924,52,30/12/2022,85,London,0,0,0
32925,53,31/12/2022,85,London,0,0,0
32926,54,01/01/2023,85,London,0,0,0
32927,55,02/01/2023,85,London,0,0,0
32928,56,03/01/2023,85,London,0,0,0
32929,1,09/11/2022,2,South East,0,0,0
32930,2,10/11/2022,2,South East,0,0,0
32931,3,11/11/2022,2,South East,0,0,0
32932,4,12/11/2022,2,South East,0,0,0
32933,5,13/11/2022,2,South East,0,0,0
32934,6,14/11/2022,2,South East,0,0,0
32935,7,15/11/2022,2,South East,0,0,0
32936,8,16/11/2022,2,South East,0,0,0
32937,9,17/11/2022,2,South East,0,0,0
32938,10,18/11/2022,2,South East,0,0,0
32939,11,19/11/2022,2,South East,0,0,0
32940,12,20/11/2022,2,South East,0,0,0
32941,13,21/11/2022,2,South East,0,0,0
32942,14,22/11/2022,2,South East,0,0,0
32943,15,23/11/2022,2,South East,0,0,0
32944,16,24/11/2022,2,South East,0,0,0
32945,17,25/11/2022,2,South East,0,0,0
32946,18,26/11/2022,2,South East,0,0,0
32947,19,27/11/2022,2,South East,0,0,0
32948,20,28/11/2022,2,South East,0,0,0
32949,21,29/11/2022,2,South East,0,0,0
32950,22,30/11/2022,2,South East,0,0,0
32951,23,01/12/2022,2,South East,0,0,0
32952,24,02/12/2022,2,South East,0,0,0
32953,25,03/12/2022,2,South East,0,0,0
32954,26,04/12/2022,2,South East,0,0,0
32955,27,05/12/2022,2,South East,0,0,0
32956,28,06/12/2022,2,South East,0,0,0
32957,29,07/12/2022,2,South East,0,0,0
32958,30,08/12/2022,2,South East,0,0,0
32959,31,09/12/2022,2,South East,0,0,0
32960,32,10/12/2022,2,South East,0,0,0
32961,33,11/12/2022,2,South East,0,0,0
32962,34,12/12/2022,2,South East,0,0,0
32963,35,13/12/2022,2,South East,0,0,0
32964,36,14/12/2022,2,South East,0,0,0
32965,37,15/12/2022,2,South East,0,0,0
32966,38,16/12/2022,2,South East,0,0,0
32967,39,17/12/2022,2,South East,0,0,0
32968,40,18/12/2022,2,South East,0,0,0
32969,41,19/12/2022,2,South East,0,0,0
32970,42,20/12/2022,2,South East,0,0,0
32971,43,21/12/2022,2,South East,0,0,0
32972,44,22/12/2022,2,South East,0,0,0
32973,45,23/12/2022,2,South East,0,0,0
32974,46,24/12/2022,2,South East,0,0,0
32975,47,25/12/2022,2,South East,0,0,0
32976,48,26/12/2022,2,South East,0,0,0
32977,49,27/12/2022,2,South East,0,0,0
32978,50,28/12/2022,2,South East,0,0,0
32979,51,29/12/2022,2,South East,0,0,0
32980,52,30/12/2022,2,South East,0,0,0
32981,53,31/12/2022,2,South East,0,0,0
32982,54,01/01/2023,2,South East,0,0,0
32983,55,02/01/2023,2,South East,0,0,0
32984,56,03/01/2023,2,South East,0,0,0
32985,1,09/11/2022,3,South East,0,0,0
32986,2,10/11/2022,3,South East,0,0,0
32987,3,11/11/2022,3,South East,0,0,0
32988,4,12/11/2022,3,South East,0,0,0
32989,5,13/11/2022,3,South East,0,0,0
32990,6,14/11/2022,3,South East,0,0,0
32991,7,15/11/2022,3,South East,0,0,0
32992,8,16/11/2022,3,South East,0,0,0
32993,9,17/11/2022,3,South East,0,0,0
32994,10,18/11/2022,3,South East,0,0,0
32995,11,19/11/2022,3,South East,0,0,0
32996,12,20/11/2022,3,South East,0,0,0
32997,13,21/11/2022,3,South East,0,0,0
32998,14,22/11/2022,3,South East,0,0,0
32999,15,23/11/2022,3,South East,0,0,0
33000,16,24/11/2022,3,South East,0,0,0
33001,17,25/11/2022,3,South East,0,0,0
33002,18,26/11/2022,3,South East,0,0,0
33003,19,27/11/2022,3,South East,0,0,0
33004,20,28/11/2022,3,South East,0,0,0
33005,21,29/11/2022,3,South East,0,0,0
33006,22,30/11/2022,3,South East,0,0,0
33007,23,01/12/2022,3,South East,0,0,0
33008,24,02/12/2022,3,South East,0,0,0
33009,25,03/12/2022,3,South East,0,0,0
33010,26,04/12/2022,3,South East,0,0,0
33011,27,05/12/2022,3,South East,0,0,0
33012,28,06/12/2022,3,South East,0,0,0
33013,29,07/12/2022,3,South East,0,0,0
33014,30,08/12/2022,3,South East,0,0,0
33015,31,09/12/2022,3,South East,0,0,0
33016,32,10/12/2022,3,South East,0,0,0
33017,33,11/12/2022,3,South East,0,0,0
33018,34,12/12/2022,3,South East,0,0,0
33019,35,13/12/2022,3,South East,0,0,0
33020,36,14/12/2022,3,South East,0,0,0
33021,37,15/12/2022,3,South East,0,0,0
33022,38,16/12/2022,3,South East,0,0,0
33023,39,17/12/2022,3,South East,0,0,0
33024,40,18/12/2022,3,South East,0,0,0
33025,41,19/12/2022,3,South East,0,0,0
33026,42,20/12/2022,3,South East,0,0,0
33027,43,21/12/2022,3,South East,0,0,0
33028,44,22/12/2022,3,South East,0,0,0
33029,45,23/12/2022,3,South East,0,0,0
33030,46,24/12/2022,3,South East,0,0,0
33031,47,25/12/2022,3,South East,0,0,0
33032,48,26/12/2022,3,South East,0,0,0
33033,49,27/12/2022,3,South East,0,0,0
33034,50,28/12/2022,3,South East,0,0,0
33035,51,29/12/2022,3,South East,0,0,0
33036,52,30/12/2022,3,South East,0,0,0
33037,53,31/12/2022,3,South East,0,0,0
33038,54,01/01/2023,3,South East,0,0,0
33039,55,02/01/2023,3,South East,0,0,0
33040,56,03/01/2023,3,South East,0,0,0
33041,1,09/11/2022,4,South East,0,0,0
33042,2,10/11/2022,4,South East,0,0,0
33043,3,11/11/2022,4,South East,0,0,0
33044,4,12/11/2022,4,South East,0,0,0
33045,5,13/11/2022,4,South East,0,0,0
33046,6,14/11/2022,4,South East,0,0,0
33047,7,15/11/2022,4,South East,0,0,0
33048,8,16/11/2022,4,South East,0,0,0
33049,9,17/11/2022,4,South East,0,0,0
33050,10,18/11/2022,4,South East,0,0,0
33051,11,19/11/2022,4,South East,0,0,0
33052,12,20/11/2022,4,South East,0,0,0
33053,13,21/11/2022,4,South East,0,0,0
33054,14,22/11/2022,4,South East,0,0,0
33055,15,23/11/2022,4,South East,0,0,0
33056,16,24/11/2022,4,South East,0,0,0
33057,17,25/11/2022,4,South East,0,0,0
33058,18,26/11/2022,4,South East,0,0,0
33059,19,27/11/2022,4,South East,0,0,0
33060,20,28/11/2022,4,South East,0,0,0
33061,21,29/11/2022,4,South East,0,0,0
33062,22,30/11/2022,4,South East,0,0,0
33063,23,01/12/2022,4,South East,0,0,0
33064,24,02/12/2022,4,South East,0,0,0
33065,25,03/12/2022,4,South East,0,0,0
33066,26,04/12/2022,4,South East,0,0,0
33067,27,05/12/2022,4,South East,0,0,0
33068,28,06/12/2022,4,South East,0,0,0
33069,29,07/12/2022,4,South East,0,0,0
33070,30,08/12/2022,4,South East,0,0,0
33071,31,09/12/2022,4,South East,0,0,0
33072,32,10/12/2022,4,South East,0,0,0
33073,33,11/12/2022,4,South East,0,0,0
33074,34,12/12/2022,4,South East,0,0,0
33075,35,13/12/2022,4,South East,0,0,0
33076,36,14/12/2022,4,South East,0,0,0
33077,37,15/12/2022,4,South East,0,0,0
33078,38,16/12/2022,4,South East,0,0,0
33079,39,17/12/2022,4,South East,0,0,0
33080,40,18/12/2022,4,South East,0,0,0
33081,41,19/12/2022,4,South East,0,0,0
33082,42,20/12/2022,4,South East,0,0,0
33083,43,21/12/2022,4,South East,0,0,0
33084,44,22/12/2022,4,South East,0,0,0
33085,45,23/12/2022,4,South East,0,0,0
33086,46,24/12/2022,4,South East,0,0,0
33087,47,25/12/2022,4,South East,0,0,0
33088,48,26/12/2022,4,South East,0,0,0
33089,49,27/12/2022,4,South East,0,0,0
33090,50,28/12/2022,4,South East,0,0,0
33091,51,29/12/2022,4,South East,0,0,0
33092,52,30/12/2022,4,South East,0,0,0
33093,53,31/12/2022,4,South East,0,0,0
33094,54,01/01/2023,4,South East,0,0,0
33095,55,02/01/2023,4,South East,0,0,0
33096,56,03/01/2023,4,South East,0,0,0
33097,1,09/11/2022,5,South East,0,0,0
33098,2,10/11/2022,5,South East,0,0,0
33099,3,11/11/2022,5,South East,0,0,0
33100,4,12/11/2022,5,South East,0,0,0
33101,5,13/11/2022,5,South East,0,0,0
33102,6,14/11/2022,5,South East,0,0,0
33103,7,15/11/2022,5,South East,0,0,0
33104,8,16/11/2022,5,South East,0,0,0
33105,9,17/11/2022,5,South East,0,0,0
33106,10,18/11/2022,5,South East,0,0,0
33107,11,19/11/2022,5,South East,0,0,0
33108,12,20/11/2022,5,South East,0,0,0
33109,13,21/11/2022,5,South East,0,0,0
33110,14,22/11/2022,5,South East,0,0,0
33111,15,23/11/2022,5,South East,0,0,0
33112,16,24/11/2022,5,South East,0,0,0
33113,17,25/11/2022,5,South East,0,0,0
33114,18,26/11/2022,5,South East,0,0,0
33115,19,27/11/2022,5,South East,0,0,0
33116,20,28/11/2022,5,South East,0,0,0
33117,21,29/11/2022,5,South East,0,0,0
33118,22,30/11/2022,5,South East,0,0,0
33119,23,01/12/2022,5,South East,0,0,0
33120,24,02/12/2022,5,South East,0,0,0
33121,25,03/12/2022,5,South East,0,0,0
33122,26,04/12/2022,5,South East,0,0,0
33123,27,05/12/2022,5,South East,0,0,0
33124,28,06/12/2022,5,South East,0,0,0
33125,29,07/12/2022,5,South East,0,0,0
33126,30,08/12/2022,5,South East,0,0,0
33127,31,09/12/2022,5,South East,0,0,0
33128,32,10/12/2022,5,South East,0,0,0
33129,33,11/12/2022,5,South East,0,0,0
33130,34,12/12/2022,5,South East,0,0,0
33131,35,13/12/2022,5,South East,0,0,0
33132,36,14/12/2022,5,South East,0,0,0
33133,37,15/12/2022,5,South East,0,0,0
33134,38,16/12/2022,5,South East,0,0,0
33135,39,17/12/2022,5,South East,0,0,0
33136,40,18/12/2022,5,South East,0,0,0
33137,41,19/12/2022,5,South East,0,0,0
33138,42,20/12/2022,5,South East,0,0,0
33139,43,21/12/2022,5,South East,0,0,0
33140,44,22/12/2022,5,South East,0,0,0
33141,45,23/12/2022,5,South East,0,0,0
33142,46,24/12/2022,5,South East,0,0,0
33143,47,25/12/2022,5,South East,0,0,0
33144,48,26/12/2022,5,South East,0,0,0
33145,49,27/12/2022,5,South East,0,0,0
33146,50,28/12/2022,5,South East,0,0,0
33147,51,29/12/2022,5,South East,0,0,0
33148,52,30/12/2022,5,South East,0,0,0
33149,53,31/12/2022,5,South East,0,0,0
33150,54,01/01/2023,5,South East,0,0,0
33151,55,02/01/2023,5,South East,0,0,0
33152,56,03/01/2023,5,South East,0,0,0
33153,1,09/11/2022,6,South East,0,0,0
33154,2,10/11/2022,6,South East,0,0,0
33155,3,11/11/2022,6,South East,0,0,0
33156,4,12/11/2022,6,South East,0,0,0
33157,5,13/11/2022,6,South East,0,0,0
33158,6,14/11/2022,6,South East,0,0,0
33159,7,15/11/2022,6,South East,0,0,0
33160,8,16/11/2022,6,South East,0,0,0
33161,9,17/11/2022,6,South East,0,0,0
33162,10,18/11/2022,6,South East,0,0,0
33163,11,19/11/2022,6,South East,0,0,0
33164,12,20/11/2022,6,South East,0,0,0
33165,13,21/11/2022,6,South East,0,0,0
33166,14,22/11/2022,6,South East,0,0,0
33167,15,23/11/2022,6,South East,0,0,0
33168,16,24/11/2022,6,South East,0,0,0
33169,17,25/11/2022,6,South East,0,0,0
33170,18,26/11/2022,6,South East,0,0,0
33171,19,27/11/2022,6,South East,0,0,0
33172,20,28/11/2022,6,South East,0,0,0
33173,21,29/11/2022,6,South East,0,0,0
33174,22,30/11/2022,6,South East,0,0,0
33175,23,01/12/2022,6,South East,0,0,0
33176,24,02/12/2022,6,South East,0,0,0
33177,25,03/12/2022,6,South East,0,0,0
33178,26,04/12/2022,6,South East,0,0,0
33179,27,05/12/2022,6,South East,0,0,0
33180,28,06/12/2022,6,South East,0,0,0
33181,29,07/12/2022,6,South East,0,0,0
33182,30,08/12/2022,6,South East,0,0,0
33183,31,09/12/2022,6,South East,0,0,0
33184,32,10/12/2022,6,South East,0,0,0
33185,33,11/12/2022,6,South East,0,0,0
33186,34,12/12/2022,6,South East,0,0,0
33187,35,13/12/2022,6,South East,0,0,0
33188,36,14/12/2022,6,South East,0,0,0
33189,37,15/12/2022,6,South East,0,0,0
33190,38,16/12/2022,6,South East,0,0,0
33191,39,17/12/2022,6,South East,0,0,0
33192,40,18/12/2022,6,South East,0,0,0
33193,41,19/12/2022,6,South East,0,0,0
33194,42,20/12/2022,6,South East,0,0,0
33195,43,21/12/2022,6,South East,0,0,0
33196,44,22/12/2022,6,South East,0,0,0
33197,45,23/12/2022,6,South East,0,0,0
33198,46,24/12/2022,6,South East,0,0,0
33199,47,25/12/2022,6,South East,0,0,0
33200,48,26/12/2022,6,South East,0,0,0
33201,49,27/12/2022,6,South East,0,0,0
33202,50,28/12/2022,6,South East,0,0,0
33203,51,29/12/2022,6,South East,0,0,0
33204,52,30/12/2022,6,South East,0,0,0
33205,53,31/12/2022,6,South East,0,0,0
33206,54,01/01/2023,6,South East,0,0,0
33207,55,02/01/2023,6,South East,0,0,0
33208,56,03/01/2023,6,South East,0,0,0
33209,1,09/11/2022,7,South East,0,0,0
33210,2,10/11/2022,7,South East,0,0,0
33211,3,11/11/2022,7,South East,0,0,0
33212,4,12/11/2022,7,South East,0,0,0
33213,5,13/11/2022,7,South East,0,0,0
33214,6,14/11/2022,7,South East,0,0,0
33215,7,15/11/2022,7,South East,0,0,0
33216,8,16/11/2022,7,South East,0,0,0
33217,9,17/11/2022,7,South East,0,0,0
33218,10,18/11/2022,7,South East,0,0,0
33219,11,19/11/2022,7,South East,0,0,0
33220,12,20/11/2022,7,South East,0,0,0
33221,13,21/11/2022,7,South East,0,0,0
33222,14,22/11/2022,7,South East,0,0,0
33223,15,23/11/2022,7,South East,0,0,0
33224,16,24/11/2022,7,South East,0,0,0
33225,17,25/11/2022,7,South East,0,0,0
33226,18,26/11/2022,7,South East,0,0,0
33227,19,27/11/2022,7,South East,0,0,0
33228,20,28/11/2022,7,South East,0,0,0
33229,21,29/11/2022,7,South East,0,0,0
33230,22,30/11/2022,7,South East,0,0,0
33231,23,01/12/2022,7,South East,0,0,0
33232,24,02/12/2022,7,South East,0,0,0
33233,25,03/12/2022,7,South East,0,0,0
33234,26,04/12/2022,7,South East,0,0,0
33235,27,05/12/2022,7,South East,0,0,0
33236,28,06/12/2022,7,South East,0,0,0
33237,29,07/12/2022,7,South East,0,0,0
33238,30,08/12/2022,7,South East,0,0,0
33239,31,09/12/2022,7,South East,0,0,0
33240,32,10/12/2022,7,South East,0,0,0
33241,33,11/12/2022,7,South East,0,0,0
33242,34,12/12/2022,7,South East,0,0,0
33243,35,13/12/2022,7,South East,0,0,0
33244,36,14/12/2022,7,South East,0,0,0
33245,37,15/12/2022,7,South East,0,0,0
33246,38,16/12/2022,7,South East,0,0,0
33247,39,17/12/2022,7,South East,0,0,0
33248,40,18/12/2022,7,South East,0,0,0
33249,41,19/12/2022,7,South East,0,0,0
33250,42,20/12/2022,7,South East,0,0,0
33251,43,21/12/2022,7,South East,0,0,0
33252,44,22/12/2022,7,South East,0,0,0
33253,45,23/12/2022,7,South East,0,0,0
33254,46,24/12/2022,7,South East,0,0,0
33255,47,25/12/2022,7,South East,0,0,0
33256,48,26/12/2022,7,South East,0,0,0
33257,49,27/12/2022,7,South East,0,0,0
33258,50,28/12/2022,7,South East,0,0,0
33259,51,29/12/2022,7,South East,0,0,0
33260,52,30/12/2022,7,South East,0,0,0
33261,53,31/12/2022,7,South East,0,0,0
33262,54,01/01/2023,7,South East,0,0,0
33263,55,02/01/2023,7,South East,0,0,0
33264,56,03/01/2023,7,South East,0,0,0
33265,1,09/11/2022,8,South East,0,0,0
33266,2,10/11/2022,8,South East,0,0,0
33267,3,11/11/2022,8,South East,0,0,0
33268,4,12/11/2022,8,South East,0,0,0
33269,5,13/11/2022,8,South East,0,0,0
33270,6,14/11/2022,8,South East,0,0,0
33271,7,15/11/2022,8,South East,0,0,0
33272,8,16/11/2022,8,South East,0,0,0
33273,9,17/11/2022,8,South East,0,0,0
33274,10,18/11/2022,8,South East,0,0,0
33275,11,19/11/2022,8,South East,0,0,0
33276,12,20/11/2022,8,South East,0,0,0
33277,13,21/11/2022,8,South East,0,0,0
33278,14,22/11/2022,8,South East,0,0,0
33279,15,23/11/2022,8,South East,0,0,0
33280,16,24/11/2022,8,South East,0,0,0
33281,17,25/11/2022,8,South East,0,0,0
33282,18,26/11/2022,8,South East,0,0,0
33283,19,27/11/2022,8,South East,0,0,0
33284,20,28/11/2022,8,South East,0,0,0
33285,21,29/11/2022,8,South East,0,0,0
33286,22,30/11/2022,8,South East,0,0,0
33287,23,01/12/2022,8,South East,0,0,0
33288,24,02/12/2022,8,South East,0,0,0
33289,25,03/12/2022,8,South East,0,0,0
33290,26,04/12/2022,8,South East,0,0,0
